id,name,schedule,accept_temporary,published_at,city,salary_mean,skills,experience,professional roles,employer,employer trusted,url
73376824,Тренер-преподаватель Microsoft Azure,flexible,False,2022-12-06T10:10:30+0300,Москва,150000.0,"['Microsoft Azure Security Technologies', 'Разработка и внедрение решения Data Science в Azure', 'Перенос рабочих нагрузок SQL в Azure', 'Разработка и внедрение решения для данных Azure', 'Перенос рабочих нагрузок Windows Server в Azure']",От 1 года до 3 лет,Бизнес-тренер,Центр компьютерного обучения СПЕЦИАЛИСТ при МГТУ им. Н.Э.Баумана,True,https://hh.ru/vacancy/73376824
73478149,Менеджер по продажам,flexible,False,2022-12-07T19:41:13+0300,Москва,40000.0,"['Блокчейн', 'Продажи', 'Коммуникация']",От 1 года до 3 лет,"Менеджер по продажам, менеджер по работе с клиентами",Gotbit,False,https://hh.ru/vacancy/73478149
73694087,Специалист отдела по судебно - претензионной работе,fullDay,False,2022-12-12T09:35:04+0300,Казань,35000.0,"['Грамотная речь', 'Работа в команде', 'Деловая коммуникация', 'Пользователь ПК', 'Работа с большим объемом информации', 'MS Excel', 'Бумажный документооборот']",От 1 года до 3 лет,Юрист,IDF Eurasia,True,https://hh.ru/vacancy/73694087
71634489,Специалист по работе с клиентами (Мани Мен),fullDay,False,2023-01-01T13:02:22+0300,Саратов,50000.0,"['Работа в команде', 'Грамотная речь', 'Телефонные переговоры', 'Работа с базами данных', 'Ориентация на результат']",От 1 года до 3 лет,"Менеджер по продажам, менеджер по работе с клиентами",IDF Eurasia,True,https://hh.ru/vacancy/71634489
69015080,Менеджер по работе с клиентами,shift,False,2023-01-01T10:11:49+0300,Волгоград,45000.0,"['Телефонные переговоры', 'Работа с большим объемом информации', 'Работа с базами данных', 'Работа с существующей базой клиентов', 'Претензионная работа с клиентами, работа с возражениями', 'грамотная устная речь, хорошо поставленный голос, необходимая дикция', 'Умение работать с клиентами', 'Умение работать в коллективе', 'Стремление к профессиональному росту', 'Владение компьютером', 'исходящие звонки', 'Грамотная речь', 'Пользователь ПК']",Нет опыта,"Оператор call-центра, специалист контактного центра",IDF Eurasia,True,https://hh.ru/vacancy/69015080
69841085,Специалист по работе с клиентами (Мани Мен),fullDay,False,2023-01-01T10:12:02+0300,Волгоград,40000.0,"['Грамотная речь', 'Работа с базами данных', 'Работа с большим объемом информации', 'Умение работать в коллективе', 'Работа с существующей базой клиентов', 'Претензионная работа с клиентами, работа с возражениями']",Нет опыта,"Менеджер по продажам, менеджер по работе с клиентами",IDF Eurasia,True,https://hh.ru/vacancy/69841085
67773818,Старший продуктовый аналитик в команду «Поиск заказов»,remote,False,2022-12-30T10:51:14+0300,Москва,300000.0,"['Python', 'SQL', 'Tableau', 'Анализ данных', 'A/B тесты']",От 3 до 6 лет,Аналитик,Профи (profi.ru),True,https://hh.ru/vacancy/67773818
73148800,Middle / Senior QA-инженер в команду Поиска,fullDay,False,2022-12-30T18:21:16+0300,Москва,200000.0,"['SQL', 'Git', 'Java', 'Linux', 'QA']",Нет опыта,Тестировщик,HeadHunter,True,https://hh.ru/vacancy/73148800
74145893,Системный аналитик,flexible,False,2022-12-28T17:37:44+0300,Санкт-Петербург,100000.0,"['Системный анализ', 'Аналитическое мышление', 'BPMN', 'UML', 'SQL', 'Управление проектами']",От 1 года до 3 лет,Аналитик,Университет ИТМО,True,https://hh.ru/vacancy/74145893
74266822,Email-маркетолог,flexible,False,2022-12-26T17:36:45+0300,Санкт-Петербург,75000.0,"['Внимательность', 'Internet Marketing']",Нет опыта,"Менеджер по маркетингу, интернет-маркетолог",СИКСХЭНДС,True,https://hh.ru/vacancy/74266822
74267481,Frontend Developer,fullDay,False,2022-12-26T17:51:17+0300,Москва,205000.0,"['JavaScript', 'React', 'TypeScript', 'Git']",От 1 года до 3 лет,"Программист, разработчик",Patron.,True,https://hh.ru/vacancy/74267481
73761373,Финансист-стажёр (удалённо),remote,True,2022-12-26T10:50:39+0300,Москва,30000.0,"['Работа с большим объемом информации', 'Анализ данных', 'Способность обучать других', 'Умение расставлять приоритеты', 'R', 'Баланс', 'Google таблицы', 'Ответственный подход к работе', 'Работа с компьютером', 'Российские стандарты бухгалтерского учета', 'Анализ финансовых показателей', 'Расчет заработной платы', 'Организация рабочего процесса', 'Финансовый анализ']",Нет опыта,Экономист,SkillFactory,True,https://hh.ru/vacancy/73761373
73531212,Продюсер образовательных курсов,remote,False,2023-01-01T16:57:18+0300,Москва,80000.0,"['Организаторские навыки', 'Обучение и развитие', 'MS PowerPoint', 'Деловая коммуникация']",От 3 до 6 лет,Продюсер,Отус,True,https://hh.ru/vacancy/73531212
74246222,Специалист по взысканию задолженности,fullDay,False,2022-12-26T11:19:56+0300,Москва,90000.0,"['Работа в команде', 'Телефонные переговоры', 'Проведение опросов клиентов', 'Soft skills', 'Высокая энергичность и инициативность', 'Стрессоустойчивость', 'Умеет убеждать Должника и добиваться взаимопонимания']",От 1 года до 3 лет,Аналитик,IDF Eurasia,True,https://hh.ru/vacancy/74246222
54372019,TechLead Research Engineer (NLP/Speech),remote,False,2022-12-23T10:07:47+0300,Иннополис,350000.0,"['Python', 'PyTorch', 'NLP', 'SQL', 'Data Science', 'Speech', 'Ner']",От 3 до 6 лет,"Программист, разработчик",Контур,True,https://hh.ru/vacancy/54372019
74191860,Senior Frontend Developer,remote,False,2022-12-23T17:35:19+0300,Москва,250000.0,"['Английский язык', 'JavaScript', 'TypeScript', 'Умение принимать решения', 'Jest']",Более 6 лет,"Программист, разработчик",Горизонт,True,https://hh.ru/vacancy/74191860
74088101,Middle QA Auto Engineer,remote,False,2022-12-21T12:07:10+0300,Москва,150000.0,"['Git', 'SQL', 'ООП', 'Английский язык', 'Node.js', 'playwright', 'frontend', 'backend', 'QA']",От 3 до 6 лет,Тестировщик,Горизонт,True,https://hh.ru/vacancy/74088101
74097756,Маркетолог,fullDay,False,2022-12-21T14:47:16+0300,Санкт-Петербург,75000.0,"['B2C маркетинг', 'Вывод компании на рынок', 'Запуск международных рекламных кампаний', 'Локальные бренды', 'Английский язык']",От 1 года до 3 лет,"Менеджер по маркетингу, интернет-маркетолог",СИКСХЭНДС,True,https://hh.ru/vacancy/74097756
74053570,Business Development Manager,flexible,False,2022-12-20T16:19:04+0300,Санкт-Петербург,75000.0,[],От 1 года до 3 лет,"Менеджер по продажам, менеджер по работе с клиентами",СИКСХЭНДС,True,https://hh.ru/vacancy/74053570
74090840,SMM-менеджер,fullDay,False,2022-12-21T12:50:15+0300,Санкт-Петербург,75000.0,"['SMM', 'Контент-план', 'Английский язык', 'Social media', 'Копирайтинг']",От 1 года до 3 лет,"SMM-менеджер, контент-менеджер",СИКСХЭНДС,True,https://hh.ru/vacancy/74090840
74103024,Начинающий юрист,fullDay,False,2022-12-21T16:22:31+0300,Казань,35000.0,"['Excel', 'Грамотная речь', 'Пользователь ПК', 'Бумажный документооборот', 'Работа с большим объемом информации', 'Деловая коммуникация', 'Работа в команде']",Нет опыта,Юрисконсульт,IDF Eurasia,True,https://hh.ru/vacancy/74103024
73093310,Аккаунт-менеджер в IT,flexible,False,2022-12-20T15:24:53+0300,Санкт-Петербург,55000.0,"['Работа в команде', 'Коммуникабельность', 'Ориентация на результат', 'Амбициозность', 'Ведение переговоров', 'Деловое общение', 'Ответственность', 'Исполнительность']",Нет опыта,Руководитель проектов,СИКСХЭНДС,True,https://hh.ru/vacancy/73093310
70457277,Архитектор 1С,fullDay,False,2022-12-20T14:55:58+0300,Воронеж,375000.0,"['Atlassian Jira', 'Atlassian Confluence', 'Управление проектами', '1С программирование', 'ERP-системы на базе 1С', 'ERP', '1С: Управление предприятием', 'Аналитика', 'архитектор']",От 1 года до 3 лет,Руководитель проектов,Первый Бит,True,https://hh.ru/vacancy/70457277
70345904,Старший клиентский менеджер,fullDay,False,2022-12-21T09:06:04+0300,Бабаево,47400.0,[],От 1 года до 3 лет,Руководитель отдела клиентского обслуживания,СБЕР,True,https://hh.ru/vacancy/70345904
73889891,Разработчик Python,remote,False,2022-12-16T10:15:20+0300,Москва,200000.0,"['Python', 'Linux', 'PostgreSQL', 'Django Framework', 'Nginx']",От 3 до 6 лет,"Программист, разработчик",Гринатом,True,https://hh.ru/vacancy/73889891
